transaction_id,customer_id,date,amount,payment_method,bank,category,status
3722,674,2024-08-08,5766.74,UPI,HDFC,Healthcare,Success
3723,545,2024-05-08,32169.59,Cash,N/A,Electronics,Pending
3724,374,2024-09-12,1786.15,Credit Card,HDFC,Utilities,Success
3725,983,2024-11-23,70315.43,Cash,N/A,Electronics,Success
3726,194,2024-05-13,9312.8,Net Banking,HDFC,Utilities,Success
3727,479,2024-09-08,44355.17,Net Banking,HDFC,Furniture,Pending
3728,698,2024-05-04,67922.05,Credit Card,Kotak,Electronics,Success
3729,948,2024-07-28,710.02,Cash,N/A,Food,Refunded
3730,350,2024-09-09,54915.24,Wallet,Amazon Pay,Furniture,Success
3731,529,2024-08-20,35155.52,Net Banking,Axis,Education,Success
3732,573,2024-09-22,12929.5,UPI,ICICI,Clothing,Failed
3733,723,2024-10-03,1448.42,Credit Card,ICICI,Clothing,Success
3734,314,2024-06-16,1475.6,Net Banking,Yes Bank,Clothing,Pending
3735,799,2024-01-08,2741.47,Net Banking,SBI,Entertainment,Success
3736,573,2024-10-18,11040.85,Cash,N/A,Clothing,Success
3737,605,2024-03-12,2882.55,Net Banking,Kotak,Entertainment,Refunded
3738,930,2024-10-29,7748.45,Debit Card,HDFC,Utilities,Success
3739,710,2024-10-04,15688.65,UPI,HDFC,Healthcare,Success
3740,204,2024-06-18,1905.23,Wallet,PhonePe,Food,Success
3741,698,2024-08-09,71958.35,Debit Card,Axis,Furniture,Refunded
3742,845,2024-03-07,17661.57,Debit Card,BOB,Healthcare,Success
3743,508,2024-11-18,51958.02,Debit Card,ICICI,Electronics,Success
3744,538,2024-09-16,48140.28,UPI,PNB,Education,Success
3745,127,2024-07-01,3682.16,Cash,N/A,Clothing,Success
3746,835,2024-04-10,7714.16,Wallet,PhonePe,Utilities,Success
3747,494,2024-08-19,7670.92,UPI,Kotak,Healthcare,Success
3748,579,2024-12-05,24997.46,Cash,N/A,Education,Success
3749,925,2024-11-15,91616.51,Cash,N/A,Furniture,Success
3750,263,2024-03-07,2628.97,Credit Card,SBI,Entertainment,Refunded
3751,204,2024-11-25,3250.71,Cash,N/A,Utilities,Success
3752,444,2024-12-15,18623.44,Wallet,GooglePay,Travel,Pending
3753,907,2024-07-03,1966.6,Cash,N/A,Groceries,Success
3754,621,2024-01-20,1362.37,Credit Card,Axis,Food,Pending
3755,320,2024-06-24,1414.78,Credit Card,Kotak,Entertainment,Success
3756,742,2024-07-20,7275.6,Cash,N/A,Travel,Success
3757,180,2024-11-20,10316.18,Wallet,Mobikwik,Clothing,Failed
3758,846,2024-04-23,27445.25,Cash,N/A,Travel,Success
3759,448,2024-05-13,54915.31,Debit Card,HDFC,Electronics,Success
3760,266,2024-09-04,13726.52,Debit Card,PNB,Clothing,Success
3761,193,2024-03-28,4735.72,Credit Card,AMEX,Groceries,Success
3762,974,2024-11-07,600.88,Cash,N/A,Entertainment,Success
3763,846,2024-07-08,225.73,Wallet,Amazon Pay,Entertainment,Success
3764,275,2024-10-13,176.6,Debit Card,PNB,Entertainment,Failed
3765,146,2024-05-13,677.84,Debit Card,BOB,Travel,Success
3766,997,2024-09-19,8376.45,UPI,Axis,Furniture,Success
3767,448,2024-01-25,26220.67,Wallet,GooglePay,Travel,Success
3768,470,2024-01-20,67165.74,Credit Card,SBI,Electronics,Success
3769,564,2024-05-30,5822.37,Debit Card,HDFC,Education,Success
3770,817,2024-03-29,3134.96,Credit Card,SBI,Entertainment,Success
3771,862,2024-02-19,40000.55,Net Banking,ICICI,Travel,Success
3772,490,2024-05-16,10517.46,Wallet,Paytm,Clothing,Success
3773,600,2024-02-14,1563.85,Credit Card,SBI,Food,Success
3774,974,2024-03-03,52848.38,Cash,N/A,Furniture,Success
3775,703,2024-09-01,579.78,Credit Card,ICICI,Food,Failed
3776,862,2024-10-12,2070.75,Credit Card,Axis,Entertainment,Success
3777,119,2024-08-07,386.01,Debit Card,Axis,Groceries,Success
3778,643,2024-08-18,4477.79,Debit Card,HDFC,Utilities,Success
3779,282,2024-06-21,3439.12,Wallet,GooglePay,Utilities,Success
3780,266,2024-10-28,4826.22,Debit Card,BOB,Groceries,Failed
3781,146,2024-04-01,1376.08,Cash,N/A,Utilities,Refunded
3782,103,2024-08-07,224.44,UPI,SBI,Entertainment,Success
3783,181,2024-07-09,29440.67,Credit Card,HDFC,Travel,Refunded
3784,703,2024-11-25,64045.31,Debit Card,SBI,Electronics,Success
3785,955,2024-06-23,2172.57,Credit Card,AMEX,Education,Success
3786,930,2024-04-03,23070.8,Debit Card,Axis,Electronics,Success
3787,275,2024-07-16,62376.26,Wallet,Amazon Pay,Furniture,Success
3788,915,2024-04-23,2300.12,Wallet,Amazon Pay,Groceries,Success
3789,777,2024-11-25,833.55,UPI,HDFC,Groceries,Success
3790,371,2024-12-26,13804.77,Debit Card,HDFC,Clothing,Pending
3791,130,2024-09-26,40327.62,Credit Card,AMEX,Travel,Success
3792,765,2024-03-09,41866.03,Credit Card,ICICI,Travel,Success
3793,845,2024-01-04,12518.95,UPI,Axis,Healthcare,Success
3794,127,2024-09-23,20943.79,Net Banking,HDFC,Travel,Success
3795,508,2024-08-25,218.7,Credit Card,SBI,Entertainment,Success
3796,282,2024-02-14,9258.59,Credit Card,Axis,Education,Success
3797,955,2024-05-13,2854.0,Debit Card,PNB,Entertainment,Success
3798,263,2024-10-19,684.6,Cash,N/A,Food,Success
3799,119,2024-12-08,19429.43,Wallet,Mobikwik,Education,Success
3800,833,2024-07-19,1121.28,Credit Card,AMEX,Food,Success
3801,529,2024-11-26,9189.68,Net Banking,Yes Bank,Education,Success
3802,157,2024-04-21,65884.21,Credit Card,HDFC,Furniture,Success
3803,259,2024-03-20,95564.09,Cash,N/A,Furniture,Success
3804,964,2024-02-21,4017.07,Wallet,Mobikwik,Groceries,Success
3805,396,2024-04-30,5551.52,Credit Card,ICICI,Utilities,Success
3806,799,2024-12-25,39530.78,Cash,N/A,Travel,Success
3807,181,2024-05-16,698.57,Wallet,Amazon Pay,Groceries,Success
3808,611,2024-04-22,12161.98,Debit Card,HDFC,Clothing,Pending
3809,605,2024-06-19,17322.12,Cash,N/A,Healthcare,Success
3810,998,2024-02-29,13420.42,Cash,N/A,Clothing,Success
3811,605,2024-03-30,3959.18,UPI,ICICI,Education,Success
3812,959,2024-08-27,9115.57,Wallet,Paytm,Utilities,Success
3813,619,2024-06-16,8777.76,Cash,N/A,Clothing,Success
3814,242,2024-12-11,11209.95,Debit Card,PNB,Electronics,Success
3815,998,2024-01-28,1965.56,UPI,SBI,Utilities,Success
3816,508,2024-09-07,81272.45,Wallet,Amazon Pay,Furniture,Success
3817,569,2024-10-18,17790.99,Credit Card,AMEX,Education,Success
3818,282,2024-07-09,3637.91,Credit Card,AMEX,Utilities,Success
3819,532,2024-01-21,1161.65,Debit Card,HDFC,Travel,Pending
3820,845,2024-02-11,85663.38,Cash,N/A,Furniture,Success
3821,130,2024-06-26,14320.59,Wallet,Mobikwik,Clothing,Pending
3822,127,2024-01-12,9715.09,Credit Card,AMEX,Clothing,Pending
3823,265,2024-06-27,230.33,Credit Card,SBI,Food,Success
3824,973,2024-09-18,3117.43,Credit Card,HDFC,Travel,Success
3825,316,2024-02-12,34432.64,Net Banking,SBI,Travel,Success
3826,986,2024-03-15,337.24,Credit Card,AMEX,Groceries,Success
3827,452,2024-03-21,69405.11,Wallet,Amazon Pay,Electronics,Success
3828,652,2024-12-04,991.85,Cash,N/A,Clothing,Success
3829,914,2024-07-25,10795.45,Credit Card,HDFC,Electronics,Success
3830,405,2024-01-17,7231.35,Debit Card,BOB,Education,Success
3831,974,2024-08-12,10138.18,Cash,N/A,Travel,Success
3832,605,2024-04-08,1963.39,Credit Card,Kotak,Groceries,Success
3833,320,2024-08-21,15555.31,UPI,HDFC,Healthcare,Failed
3834,171,2024-03-31,7662.99,UPI,Kotak,Electronics,Success
3835,579,2024-09-25,13844.55,UPI,Kotak,Clothing,Success
3836,384,2024-03-17,29384.58,Credit Card,HDFC,Furniture,Failed
3837,742,2024-04-09,4973.38,Debit Card,BOB,Entertainment,Success
3838,132,2024-12-01,1620.46,Credit Card,AMEX,Food,Success
3839,959,2024-06-25,11732.44,Cash,N/A,Clothing,Failed
3840,119,2024-02-19,48453.61,UPI,HDFC,Travel,Success
3841,670,2024-07-02,3333.73,Debit Card,PNB,Utilities,Success
3842,703,2024-04-18,555.75,UPI,PNB,Food,Failed
3843,328,2024-03-13,46544.17,Net Banking,SBI,Education,Success
3844,983,2024-09-02,28009.16,Debit Card,SBI,Travel,Success
3845,490,2024-02-01,36082.63,UPI,Axis,Education,Success
3846,742,2024-01-12,1218.19,Credit Card,Axis,Groceries,Success
3847,765,2024-06-24,1379.2,Credit Card,AMEX,Entertainment,Success
3848,214,2024-04-23,744.42,UPI,SBI,Healthcare,Success
3849,970,2024-07-26,28439.2,Wallet,Amazon Pay,Education,Success
3850,181,2024-11-14,29985.6,Cash,N/A,Electronics,Success
3851,670,2024-03-29,12788.68,UPI,HDFC,Travel,Failed
3852,665,2024-08-24,113.39,UPI,Kotak,Groceries,Success
3853,529,2024-09-20,3579.07,UPI,PNB,Electronics,Failed
3854,508,2024-04-27,36221.4,Debit Card,SBI,Electronics,Success
3855,670,2024-09-21,1111.53,Cash,N/A,Food,Failed
3856,956,2024-07-06,5816.41,Cash,N/A,Education,Failed
3857,765,2024-06-24,953.74,Credit Card,Kotak,Food,Success
3858,982,2024-02-22,2977.99,Wallet,PhonePe,Travel,Success
3859,658,2024-05-27,4852.85,Debit Card,PNB,Entertainment,Success
3860,267,2024-03-30,56473.15,UPI,SBI,Electronics,Success
3861,881,2024-06-27,8608.1,Wallet,GooglePay,Utilities,Success
3862,282,2024-08-07,26122.3,UPI,HDFC,Furniture,Success
3863,214,2024-06-19,49988.01,Credit Card,Kotak,Travel,Success
3864,886,2024-05-10,4459.22,Net Banking,HDFC,Groceries,Success
3865,212,2024-02-02,2481.42,Credit Card,AMEX,Utilities,Failed
3866,381,2024-01-17,1960.65,Net Banking,Axis,Food,Success
3867,978,2024-06-18,3468.4,UPI,SBI,Furniture,Success
3868,256,2024-09-05,6654.01,Debit Card,SBI,Education,Success
3869,798,2024-05-14,24359.25,Cash,N/A,Furniture,Failed
3870,241,2024-12-24,11525.96,Debit Card,HDFC,Healthcare,Success
3871,619,2024-02-03,3943.84,UPI,ICICI,Entertainment,Success
3872,758,2024-01-20,30465.26,Cash,N/A,Furniture,Pending
3873,993,2024-11-06,9898.01,Wallet,PhonePe,Utilities,Success
3874,489,2024-08-25,44462.72,UPI,Axis,Furniture,Success
3875,930,2024-05-29,33165.53,Net Banking,SBI,Electronics,Success
3876,317,2024-05-26,995.79,Cash,N/A,Food,Success
3877,259,2024-06-14,996.78,Wallet,Mobikwik,Groceries,Success
3878,959,2024-05-28,57277.79,UPI,Kotak,Furniture,Success
3879,859,2024-02-04,3386.34,Net Banking,Yes Bank,Healthcare,Success
3880,718,2024-08-27,1055.36,Cash,N/A,Food,Success
3881,376,2024-01-29,9979.19,Wallet,Paytm,Clothing,Success
3882,907,2024-11-17,1992.05,Cash,N/A,Healthcare,Success
3883,261,2024-12-25,57584.68,Cash,N/A,Furniture,Pending
3884,818,2024-02-12,48144.7,Wallet,Mobikwik,Education,Success
3885,256,2024-05-28,402.3,UPI,Kotak,Utilities,Pending
3886,743,2024-06-04,1468.58,UPI,Axis,Utilities,Pending
3887,373,2024-09-24,7400.71,Credit Card,Kotak,Utilities,Refunded
3888,569,2024-07-10,46659.1,Cash,N/A,Education,Success
3889,328,2024-05-12,563.54,Net Banking,ICICI,Utilities,Success
3890,127,2024-04-02,19198.42,UPI,ICICI,Travel,Success
3891,127,2024-11-27,74764.82,Cash,N/A,Electronics,Success
3892,742,2024-05-18,9078.55,Net Banking,Kotak,Clothing,Pending
3893,925,2024-08-25,2935.12,Wallet,Amazon Pay,Groceries,Success
3894,658,2024-05-16,1198.24,Credit Card,AMEX,Food,Success
3895,716,2024-10-24,651.22,Net Banking,SBI,Groceries,Success
3896,508,2024-11-24,9098.36,Debit Card,BOB,Travel,Pending
3897,915,2024-10-10,2318.89,Wallet,Amazon Pay,Utilities,Success
3898,826,2024-08-23,79988.55,Wallet,Amazon Pay,Furniture,Success
3899,666,2024-01-24,92696.48,Wallet,GooglePay,Furniture,Failed
3900,723,2024-07-15,2561.68,Debit Card,Axis,Utilities,Success
3901,470,2024-08-19,3192.7,UPI,Axis,Utilities,Success
3902,889,2024-06-22,31181.85,Credit Card,Axis,Electronics,Success
3903,487,2024-11-18,1448.56,Cash,N/A,Groceries,Success
3904,605,2024-04-23,10738.98,Cash,N/A,Healthcare,Success
3905,432,2024-03-11,7964.25,Credit Card,Kotak,Healthcare,Success
3906,193,2024-02-04,208.07,UPI,SBI,Groceries,Success
3907,718,2024-02-27,89709.91,Wallet,PhonePe,Furniture,Success
3908,643,2024-11-03,14978.97,Credit Card,AMEX,Clothing,Success
3909,570,2024-04-19,36125.87,UPI,ICICI,Education,Success
3910,180,2024-01-23,6492.23,Cash,N/A,Healthcare,Success
3911,826,2024-12-24,1824.52,Debit Card,ICICI,Food,Failed
3912,611,2024-03-15,2578.93,UPI,Axis,Healthcare,Success
3913,854,2024-04-08,5544.64,Cash,N/A,Healthcare,Success
3914,132,2024-08-28,44880.5,Wallet,Paytm,Education,Failed
3915,559,2024-12-24,11931.49,Cash,N/A,Healthcare,Success
3916,817,2024-01-02,2362.45,Cash,N/A,Groceries,Success
3917,338,2024-08-14,8332.62,UPI,HDFC,Healthcare,Failed
3918,843,2024-04-04,3170.29,Debit Card,Axis,Groceries,Success
3919,907,2024-10-02,80671.87,Credit Card,AMEX,Furniture,Refunded
3920,993,2024-12-22,55405.66,Debit Card,Axis,Furniture,Success
3921,978,2024-12-18,26522.47,Cash,N/A,Electronics,Refunded
3922,938,2024-01-26,10367.29,Credit Card,AMEX,Electronics,Success
3923,881,2024-01-30,49736.86,Credit Card,AMEX,Education,Pending
3924,103,2024-01-23,655.6,Net Banking,SBI,Entertainment,Success
3925,817,2024-02-01,41676.44,Cash,N/A,Travel,Success
3926,203,2024-05-07,4881.73,Wallet,PhonePe,Groceries,Success
3927,148,2024-05-13,1924.7,UPI,Axis,Entertainment,Success
3928,658,2024-01-13,65950.34,Cash,N/A,Furniture,Failed
3929,891,2024-09-28,25771.56,UPI,ICICI,Furniture,Pending
3930,723,2024-12-15,15731.79,Wallet,Mobikwik,Healthcare,Success
3931,801,2024-09-11,345.01,Net Banking,ICICI,Groceries,Success
3932,978,2024-06-10,4339.37,Net Banking,Axis,Groceries,Success
3933,242,2024-10-19,39234.58,Debit Card,ICICI,Education,Refunded
3934,194,2024-09-16,3860.24,Credit Card,ICICI,Furniture,Failed
3935,763,2024-05-12,4391.84,Credit Card,AMEX,Groceries,Success
3936,804,2024-06-21,1178.43,Net Banking,Yes Bank,Healthcare,Success
3937,710,2024-06-26,46290.01,UPI,PNB,Travel,Pending
3938,670,2024-03-23,1952.53,Credit Card,Axis,Clothing,Success
3939,713,2024-08-19,4825.24,Net Banking,Yes Bank,Groceries,Success
3940,978,2024-07-24,11504.37,Cash,N/A,Clothing,Success
3941,833,2024-02-10,4357.77,UPI,SBI,Clothing,Success
3942,758,2024-05-08,7989.13,Wallet,Amazon Pay,Utilities,Refunded
3943,214,2024-10-01,261.28,Cash,N/A,Food,Success
3944,611,2024-10-13,3099.08,UPI,HDFC,Clothing,Success
3945,373,2024-08-15,1865.42,Debit Card,PNB,Food,Success
3946,740,2024-07-28,17069.56,Wallet,Amazon Pay,Healthcare,Success
3947,817,2024-02-26,991.37,Cash,N/A,Clothing,Success
3948,100,2024-09-02,1217.08,Debit Card,BOB,Entertainment,Success
3949,275,2024-09-29,949.35,Debit Card,BOB,Food,Success
3950,733,2024-09-20,4784.49,UPI,PNB,Clothing,Success
3951,652,2024-04-29,3310.56,Debit Card,ICICI,Utilities,Failed
3952,470,2024-01-25,1367.85,Net Banking,ICICI,Food,Success
3953,763,2024-05-26,17257.69,Credit Card,ICICI,Education,Failed
3954,323,2024-02-27,14178.07,Credit Card,AMEX,Clothing,Refunded
3955,146,2024-10-02,76769.65,Wallet,Amazon Pay,Furniture,Success
3956,490,2024-02-13,22200.22,Net Banking,HDFC,Education,Success
3957,333,2024-11-26,7441.42,UPI,HDFC,Clothing,Failed
3958,930,2024-10-02,3456.91,UPI,Axis,Groceries,Success
3959,859,2024-12-01,701.7,UPI,Kotak,Utilities,Failed
3960,180,2024-01-22,6646.13,Wallet,PhonePe,Healthcare,Success
3961,710,2024-04-27,3624.01,Cash,N/A,Entertainment,Success
3962,847,2024-06-18,44090.5,UPI,SBI,Travel,Failed
3963,612,2024-11-20,41418.83,Wallet,Amazon Pay,Electronics,Success
3964,569,2024-05-26,9059.53,Net Banking,ICICI,Utilities,Refunded
3965,821,2024-05-10,18344.12,Debit Card,ICICI,Healthcare,Success
3966,189,2024-09-29,41026.63,Debit Card,BOB,Travel,Success
3967,957,2024-11-13,22681.72,Cash,N/A,Travel,Success
3968,261,2024-11-29,1280.53,Cash,N/A,Entertainment,Success
3969,423,2024-09-14,6644.6,Cash,N/A,Utilities,Failed
3970,621,2024-10-23,4942.04,Cash,N/A,Groceries,Pending
3971,713,2024-12-19,7031.17,Debit Card,PNB,Furniture,Success
3972,384,2024-09-02,22302.15,Net Banking,Yes Bank,Electronics,Success
3973,723,2024-04-29,1629.94,Wallet,Mobikwik,Food,Success
3974,914,2024-12-29,3583.09,Credit Card,ICICI,Healthcare,Failed
3975,217,2024-04-25,45503.52,Cash,N/A,Furniture,Success
3976,833,2024-03-18,78833.78,Wallet,Mobikwik,Electronics,Success
3977,846,2024-03-21,21798.94,Credit Card,Kotak,Furniture,Failed
3978,658,2024-12-30,56147.54,Credit Card,ICICI,Furniture,Success
3979,858,2024-02-29,410.97,Credit Card,HDFC,Food,Success
3980,103,2024-09-24,2360.41,Net Banking,SBI,Groceries,Success
3981,242,2024-09-17,67475.83,Cash,N/A,Furniture,Success
3982,325,2024-01-06,927.75,Debit Card,HDFC,Utilities,Success
3983,127,2024-05-27,1838.67,Credit Card,Kotak,Food,Success
3984,948,2024-11-28,32165.32,UPI,Kotak,Travel,Success
3985,658,2024-09-04,8480.69,Cash,N/A,Healthcare,Success
3986,978,2024-07-28,32322.83,Wallet,Paytm,Furniture,Success
3987,489,2024-01-09,41847.4,Net Banking,HDFC,Education,Success
3988,821,2024-06-17,38539.75,UPI,ICICI,Furniture,Success
3989,915,2024-01-24,2220.97,Wallet,Amazon Pay,Groceries,Success
3990,127,2024-02-07,1814.72,Net Banking,ICICI,Food,Success
3991,716,2024-12-28,56474.33,Credit Card,Axis,Electronics,Success
3992,334,2024-10-04,592.8,Cash,N/A,Entertainment,Failed
3993,316,2024-01-22,6190.24,Debit Card,Axis,Utilities,Failed
3994,801,2024-08-02,2102.79,Cash,N/A,Utilities,Success
3995,998,2024-10-17,62561.18,Credit Card,SBI,Furniture,Success
3996,859,2024-09-27,27134.8,Cash,N/A,Travel,Success
3997,545,2024-12-04,39188.67,UPI,ICICI,Education,Success
3998,742,2024-08-07,5572.72,UPI,Kotak,Clothing,Success
3999,723,2024-01-12,24438.01,UPI,SBI,Furniture,Success
4000,612,2024-07-02,42538.87,Wallet,Mobikwik,Education,Success
4001,444,2024-07-13,640.32,UPI,Kotak,Food,Failed
4002,100,2024-10-19,4679.17,UPI,Axis,Entertainment,Success
4003,246,2024-06-09,37115.37,Net Banking,ICICI,Electronics,Success
4004,956,2024-03-11,15191.49,Cash,N/A,Education,Failed
4005,674,2024-10-04,1532.07,UPI,Kotak,Utilities,Success
4006,573,2024-03-11,1404.73,Credit Card,ICICI,Groceries,Success
4007,835,2024-06-20,5917.59,Net Banking,SBI,Utilities,Failed
4008,733,2024-07-06,18333.33,UPI,Kotak,Healthcare,Success
4009,333,2024-07-09,41755.23,UPI,ICICI,Education,Success
4010,569,2024-03-05,1697.6,Credit Card,ICICI,Food,Failed
4011,799,2024-09-11,1435.1,UPI,PNB,Food,Success
4012,641,2024-07-23,46289.44,Debit Card,PNB,Travel,Success
4013,189,2024-08-23,3326.83,Credit Card,Axis,Clothing,Failed
4014,316,2024-03-31,1713.25,Cash,N/A,Utilities,Pending
4015,821,2024-01-03,223.47,Cash,N/A,Food,Success
4016,733,2024-08-19,4777.45,Net Banking,SBI,Travel,Success
4017,698,2024-07-10,988.87,UPI,ICICI,Food,Pending
4018,111,2024-12-23,228.36,Cash,N/A,Food,Refunded
4019,165,2024-04-01,44352.47,UPI,PNB,Education,Success
4020,444,2024-08-06,59928.76,UPI,PNB,Electronics,Success
4021,886,2024-01-28,14480.26,UPI,SBI,Furniture,Success
4022,801,2024-10-30,3434.38,UPI,Axis,Entertainment,Success
4023,612,2024-11-30,70241.9,Cash,N/A,Electronics,Success
4024,564,2024-12-23,4617.37,Wallet,PhonePe,Healthcare,Failed
4025,352,2024-08-27,3006.18,Cash,N/A,Groceries,Failed
4026,376,2024-06-25,9008.63,Debit Card,PNB,Clothing,Failed
4027,376,2024-02-15,79510.12,Cash,N/A,Furniture,Refunded
4028,199,2024-06-08,918.16,Wallet,Paytm,Utilities,Success
4029,473,2024-01-24,5406.57,Cash,N/A,Clothing,Success
4030,881,2024-02-05,44673.89,Credit Card,AMEX,Education,Success
4031,400,2024-09-25,17068.54,Credit Card,SBI,Travel,Success
4032,573,2024-05-19,4410.68,Wallet,Amazon Pay,Utilities,Success
4033,256,2024-10-07,49489.4,Debit Card,ICICI,Travel,Pending
4034,758,2024-04-09,3106.03,Credit Card,Axis,Utilities,Failed
4035,914,2024-11-18,8177.25,Credit Card,Kotak,Healthcare,Success
4036,473,2024-01-28,40907.07,Debit Card,BOB,Education,Success
4037,970,2024-08-17,34220.79,UPI,ICICI,Furniture,Refunded
4038,814,2024-04-15,19094.45,UPI,Kotak,Furniture,Success
4039,473,2024-06-15,3879.16,Wallet,GooglePay,Electronics,Success
4040,756,2024-11-03,71213.92,UPI,SBI,Electronics,Refunded
4041,374,2024-09-16,564.3,Wallet,Paytm,Groceries,Success
4042,333,2024-12-26,34257.87,UPI,PNB,Education,Success
4043,964,2024-11-20,841.94,Cash,N/A,Food,Pending
4044,203,2024-05-17,54765.74,UPI,SBI,Electronics,Success
4045,881,2024-08-12,3946.17,Cash,N/A,Entertainment,Pending
4046,532,2024-01-06,12926.99,Wallet,Paytm,Clothing,Success
4047,818,2024-06-21,43182.34,Credit Card,Axis,Travel,Refunded
4048,798,2024-12-17,26703.34,Wallet,Mobikwik,Furniture,Success
4049,886,2024-05-24,1913.93,Net Banking,SBI,Food,Failed
4050,282,2024-04-07,7062.69,Cash,N/A,Clothing,Pending
4051,619,2024-10-29,3255.18,Credit Card,AMEX,Entertainment,Failed
4052,132,2024-01-25,1966.01,Debit Card,BOB,Food,Success
4053,396,2024-01-07,34594.46,Cash,N/A,Travel,Success
4054,314,2024-03-05,1762.66,Net Banking,SBI,Food,Success
4055,861,2024-05-25,6224.69,Debit Card,BOB,Electronics,Success
4056,674,2024-04-23,4414.45,Cash,N/A,Entertainment,Refunded
4057,373,2024-06-26,45492.34,Wallet,Mobikwik,Travel,Success
4058,858,2024-07-04,446.24,UPI,Axis,Groceries,Refunded
4059,621,2024-10-22,1306.04,Net Banking,Kotak,Food,Success
4060,697,2024-01-31,43965.46,Wallet,Amazon Pay,Electronics,Success
4061,858,2024-12-22,49806.96,Cash,N/A,Travel,Success
4062,559,2024-04-21,28642.72,Debit Card,ICICI,Travel,Success
4063,173,2024-04-25,55.42,Net Banking,Axis,Food,Success
